,Id,SalePrice
1072,2533,191334.15738386853
1073,2534,228294.99876571976
1074,2535,354573.7431955113
1075,2536,247503.73947695596
1076,2537,244842.41594076675
1077,2538,173256.82795007303
1078,2539,191817.18840035473
1079,2540,160597.9080581914
1080,2541,181908.9928984858
1081,2542,153795.095920324
1082,2543,138323.72308161674
1083,2544,116199.98399051357
1084,2545,131859.26326993862
1085,2546,130420.508838048
1086,2547,148510.2388384849
1087,2548,141923.65235180812
1088,2549,167595.52990929823
1089,2550,271231.10811684234
1090,2551,154081.4175379753
1091,2552,118577.85174875405
1092,2553,84176.21200562613
1093,2554,93519.37039921283
1094,2555,113593.10981105875
1095,2556,111136.56026368462
1096,2557,120615.44802664897
1097,2558,160120.96875272962
1098,2559,150980.18195794924
1099,2560,127145.23755808146
1100,2561,151570.06886230974
1101,2562,138956.69997371567
1102,2563,134531.6957696929
1103,2564,174097.60470345206
1104,2565,123006.60304726906
1105,2566,138184.49762186973
1106,2567,117073.6265330281
1107,2568,189648.5277400049
1108,2569,175964.7832048553
1109,2570,119464.08064901331
1110,2571,157755.79296542372
1111,2572,196216.95741085403
1112,2573,203639.95839380097
1113,2574,282235.4870721414
1114,2575,133388.01588653377
1115,2576,115051.40009095968
1116,2577,161561.051226309
1117,2578,87778.63808188312
1118,2579,52430.795113349384
1119,2580,114397.93160233829
1120,2581,136500.42500273164
1121,2582,115581.9862531977
1122,2583,285024.9408170007
1123,2584,156825.35714860912
1124,2585,172638.8829174853
1125,2586,249141.97014412
1126,2587,198391.13437947282
1127,2588,162476.24017726848
1128,2589,152519.46823244332
1129,2590,194633.12235634727
1130,2591,206421.70002652245
1131,2592,196954.76257159878
1132,2593,233325.56097784385
1133,2594,165850.62507836867
1134,2595,202275.6921232095
1135,2596,313212.9262249286
1136,2597,176143.56089093076
1137,2598,284792.3251454641
1138,2599,274862.3734736138
1139,2600,146354.48790164763
1140,2601,142094.4207339077
1141,2602,89436.54174207199
1142,2603,96003.25421384565
1143,2604,93872.39843931128
1144,2605,81508.29098021725
1145,2606,145939.0443559763
1146,2607,176217.098285393
1147,2608,210471.36538012637
1148,2609,158903.51104333642
1149,2610,111529.47540385029
1150,2611,155378.93398039968
1151,2612,140940.6848884034
1152,2613,118647.57085274706
1153,2614,117233.13810303606
1154,2615,149694.96920634064
1155,2616,137944.37642882424
1156,2617,208296.81278326755
1157,2618,184210.48837739386
1158,2619,200633.26269065606
1159,2620,191235.25309519222
1160,2621,173963.9418436208
1161,2622,183501.4642088628
1162,2623,248450.9672784849
1163,2624,258796.76896360618
1164,2625,288317.4573504781
1165,2626,161076.72313578034
1166,2627,175292.66654755158
1167,2628,391987.10164631915
1168,2629,354850.989841163
1169,2630,342264.1712487255
1170,2631,390591.02008443075
1171,2632,357076.8689856208
1172,2633,301727.3020171063
1173,2634,404628.1328846778
1174,2635,154693.67133083264
1175,2636,187449.73765532317
1176,2637,183259.96467202812
1177,2638,269548.3714661415
1178,2639,198278.67417219214
1179,2640,147538.15848996077
1180,2641,105908.93559574438
1181,2642,180456.37483359632
1182,2643,112208.19745609564
1183,2644,129165.27746888662
1184,2645,102024.15420586147
1185,2646,103011.76812046727
1186,2647,113426.68815883079
1187,2648,142674.08412551365
1188,2649,149662.07952531555
1189,2650,140137.86072688774
1190,2651,142090.97637136094
1191,2652,398334.03612633765
1192,2653,222909.5206790392
1193,2654,200443.40097753098
1194,2655,334602.2626000291
1195,2656,315984.5153036935
1196,2657,364772.050255155
1197,2658,287137.12253945903
1198,2659,292095.1257709729
1199,2660,352980.97068532184
1200,2661,317113.5913629519
1201,2662,335098.0303022538
1202,2663,297856.10425748664
1203,2664,244634.18244539038
1204,2665,305829.1887135615
1205,2666,263228.16366445395
1206,2667,162052.40128607213
1207,2668,179380.81935464422
1208,2669,160228.27423761677
1209,2670,284660.6373754013
1210,2671,180206.19100252693
1211,2672,189951.6404758078
1212,2673,208095.431504279
1213,2674,205672.68417982064
1214,2675,169195.40406394328
1215,2676,183035.87679804326
1216,2677,212097.68606418977
1217,2678,241761.57062511286
1218,2679,257652.58472888076
1219,2680,278350.7542044128
1220,2681,380320.1333186532
1221,2682,295040.5997827822
1222,2683,465107.016260085
1223,2684,298038.2391062826
1224,2685,296167.36024797295
1225,2686,248204.3251478862
1226,2687,298780.2150800218
1227,2688,208459.10486738008
1228,2689,198278.25478781055
1229,2690,320693.11950626306
1230,2691,169626.4601877418
1231,2692,137555.58557663098
1232,2693,180818.37272089612
1233,2694,131873.20428780268
1234,2695,182688.4418358067
1235,2696,183363.93994334844
1236,2697,185411.5221823862
1237,2698,186783.3681912335
1238,2699,160749.08730506184
1239,2700,142798.37923842226
1240,2701,151617.34733674856
1241,2702,116969.82541501823
1242,2703,135789.5834486508
1243,2704,146393.34644585368
1244,2705,126113.70544214349
1245,2706,115614.27655449767
1246,2707,128264.50773314598
1247,2708,126980.0775453587
1248,2709,112736.31224384815
1249,2710,132613.96573788702
1250,2711,304202.3345912299
1251,2712,361708.93328129104
1252,2713,166323.80351835332
1253,2714,151635.82016619662
1254,2715,162509.63087851123
1255,2716,149453.9786165049
1256,2717,193791.3835795357
1257,2718,216034.3845404812
1258,2719,136790.68707017755
1259,2720,166542.82504021277
1260,2721,134277.6439013043
1261,2722,159274.81095905267
1262,2723,150796.82483746723
1263,2724,117392.63794092483
1264,2725,133758.22298777004
1265,2726,132639.49748852142
1266,2727,171041.96946098073
1267,2728,168863.847596244
1268,2729,148408.65062139856
1269,2730,135820.35977715615
1270,2731,110816.45010745944
1271,2732,111942.3014594584
1272,2733,173401.53657014074
1273,2734,152212.04469234083
1274,2735,126360.32401343179
1275,2736,133288.15401878342
1276,2737,124132.34556188704
1277,2738,132333.21390154987
1278,2739,146705.7959147486
1279,2740,129684.36846514363
1280,2741,132886.20230342
1281,2742,157883.9350541038
1282,2743,141779.9503282149
1283,2744,149215.36122125242
1284,2745,138709.59211343582
1285,2746,121670.72423362185
1286,2747,160951.02924843042
1287,2748,130280.79134349401
1288,2749,128787.21563309329
1289,2750,120333.05060355822
1290,2751,111963.57850990455
1291,2752,225439.56491358182
1292,2753,159181.1409713119
1293,2754,242714.39745014557
1294,2755,126090.4148306838
1295,2756,78004.97013109757
1296,2757,79276.55221241154
1297,2758,74316.3459773356
1298,2759,150853.06785006917
1299,2760,129880.07306310027
1300,2761,147248.05723102036
1301,2762,141527.6420629093
1302,2763,214438.00895676893
1303,2764,152084.84346863144
1304,2765,283346.10366306757
1305,2766,128520.66233201222
1306,2767,80928.43876772538
1307,2768,121997.5367764065
1308,2769,127273.09295420325
1309,2770,169497.15239972595
1310,2771,114082.48961692423
1311,2772,131357.48514030065
1312,2773,143030.6678166148
1313,2774,146005.61317400527
1314,2775,134956.26867989262
1315,2776,138508.5051765778
1316,2777,152014.46460926908
1317,2778,139797.6502032629
1318,2779,105986.94366301986
1319,2780,115929.89914968806
1320,2781,99320.08781395246
1321,2782,85469.9712817271
1322,2783,85295.12641461915
1323,2784,119383.45243828246
1324,2785,127923.15072969129
1325,2786,67122.05399722328
1326,2787,116123.12147686156
1327,2788,75864.4335211313
1328,2789,193233.23762785643
1329,2790,82641.25421954563
1330,2791,119889.84383739776
1331,2792,67149.2321144945
1332,2793,165807.24075682467
1333,2794,98049.71170695884
1334,2795,108542.77716908528
1335,2796,95301.61729964553
1336,2797,207299.7442105604
1337,2798,118085.01116964278
1338,2799,104839.27441396526
1339,2800,79892.62304456049
1340,2801,121659.01440323151
1341,2802,145155.0122713851
1342,2803,164565.0292577838
1343,2804,141130.87173501868
1344,2805,106781.95519349423
1345,2806,97327.35258512922
1346,2807,176036.04065601155
1347,2808,146333.9594148418
1348,2809,129101.89062526822
1349,2810,131302.85507833603
1350,2811,158354.93891894555
1351,2812,156423.7733731431
1352,2813,150474.8270129648
1353,2814,164805.19161319305
1354,2815,99054.889749986
1355,2816,243172.0695055845
1356,2817,128127.41553555225
1357,2818,122365.52360657345
1358,2819,170029.80555166514
1359,2820,152263.58058032417
1360,2821,120693.18655062994
1361,2822,185162.7508934347
1362,2823,248652.22675695582
1363,2824,186683.764499417
1364,2825,147500.64542125378
1365,2826,116600.83577062364
1366,2827,151781.46002537734
1367,2828,232381.17435055412
1368,2829,170340.00373007078
1369,2830,206638.76701451303
1370,2831,178022.3439962018
1371,2832,243631.5316984659
1372,2833,278765.8571026234
1373,2834,205773.26725781747
1374,2835,204532.94631846918
1375,2836,184720.22243211942
1376,2837,164449.1468138144
1377,2838,137906.33740468163
1378,2839,172552.9940691501
1379,2840,211905.97698965407
1380,2841,199370.44931682336
1381,2842,244514.5394876557
1382,2843,135828.97705148865
1383,2844,155649.21278024188
1384,2845,114082.48961692423
1385,2846,195223.59564793247
1386,2847,200224.49688873583
1387,2848,237446.73450196855
1388,2849,208054.00584212114
1389,2850,336052.37025955715
1390,2851,221999.77573656163
1391,2852,259075.66482920607
1392,2853,243890.38892356245
1393,2854,142617.40463394995
1394,2855,204754.5964152807
1395,2856,198367.65582883105
1396,2857,180559.33276163455
1397,2858,198161.13295632903
1398,2859,127363.40705296482
1399,2860,124395.24511397869
1400,2861,137153.85761214807
1401,2862,190151.55628227373
1402,2863,131383.16690877915
1403,2864,229722.9978012665
1404,2865,154822.40791053124
1405,2866,169772.54199161343
1406,2867,61548.311323179136
1407,2868,117465.73257350085
1408,2869,117895.43618290317
1409,2870,161086.8705536526
1410,2871,107933.37705348218
1411,2872,69101.04281675197
1412,2873,102080.81268090144
1413,2874,133926.10026964225
1414,2875,114127.75458060869
1415,2876,170917.31586485924
1416,2877,137309.9052396699
1417,2878,169829.12745349042
1418,2879,156475.99011929968
1419,2880,114054.88565203868
1420,2881,148582.1242587802
1421,2882,154363.44151686295
1422,2883,183436.25149726486
1423,2884,160884.16013818028
1424,2885,166976.94273725612
1425,2886,186674.55042930244
1426,2887,119568.91087358432
1427,2888,137880.59862179213
1428,2889,58884.723582360515
1429,2890,73235.65139894823
1430,2891,137090.58769046067
1431,2892,58384.40780479723
1432,2893,98775.0858450708
1433,2894,46719.444321468065
1434,2895,302852.43329378346
1435,2896,287409.21252698824
1436,2897,190502.76456980436
1437,2898,150997.09389562835
1438,2899,209194.42654543274
1439,2900,144805.34320880167
1440,2901,197701.23089247986
1441,2902,193987.88613835274
1442,2903,347916.6563706217
1443,2904,355806.0801884798
1444,2905,109198.08020801553
1445,2906,221009.54644400076
1446,2907,109596.29983655183
1447,2908,125418.32872611313
1448,2909,140261.67249494974
1449,2910,81410.1048349273
1450,2911,95500.62547861128
1451,2912,134003.76094884274
1452,2913,92441.51196782872
1453,2914,74803.91110612254
1454,2915,74803.91110612254
1455,2916,95500.62547861128
1456,2917,151267.181579929
1457,2918,125873.97626036337
1458,2919,244295.50546107872
